loan_ID,person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
17309,28,42000,7,2250,6.99,1,0.05,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
17310,33,30000,8,12000,7.14,0,0.4,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17311,28,37152,12,2300,13.17,0,0.06,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
17312,30,39000,1,2300,8.59,0,0.06,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
17313,29,62000,4,2300,13.43,1,0.04,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17314,32,60000,3,2375,11.83,0,0.04,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17315,35,71004,0,2375,9.25,0,0.03,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
17316,31,12000,2,2400,11.71,1,0.2,10,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
17317,28,12000,0,2400,12.68,1,0.2,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
17318,27,18000,2,2400,10.65,0,0.13,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17319,30,18000,4,2400,11.49,0,0.13,10,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
17320,34,18000,4,2400,14.79,0,0.13,10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
17321,29,30000,0,6600,13.85,0,0.22,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
17322,29,30000,2,1600,10.25,0,0.05,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17323,30,21360,1,2400,10.25,0,0.11,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
17324,31,22800,3,2400,8.49,1,0.11,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
17325,33,30000,1,12250,11.36,0,0.41,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
17326,29,23520,0,2400,10.36,0,0.1,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17327,34,24000,3,2400,13.11,0,0.1,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
17328,32,30000,2,6000,15.31,0,0.2,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
17329,33,30000,2,2400,9.91,0,0.08,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
17330,29,30000,2,6500,8.59,0,0.22,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
17331,28,30000,5,2400,9.25,0,0.08,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17332,31,30988,0,2400,13.47,0,0.08,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17333,28,31000,6,2400,11.49,0,0.08,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17334,30,31200,7,2400,16.49,0,0.08,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
17335,33,34000,5,2400,11.99,0,0.07,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
17336,31,34000,2,2400,12.21,0,0.07,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17337,30,29004,13,2400,17.93,1,0.08,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
17338,32,30000,4,3000,15.65,0,0.1,6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
17339,27,30000,4,2400,17.49,1,0.08,10,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
17340,27,30069,0,2400,15.99,1,0.08,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17341,28,37500,10,2400,7.66,0,0.06,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
17342,27,38400,6,2400,10.65,0,0.06,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17343,30,39000,1,2400,10.99,0,0.06,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17344,35,39800,5,2400,11.71,0,0.06,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17345,30,40000,6,2400,8.49,0,0.06,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
17346,30,34000,0,2400,15.57,1,0.07,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
17347,34,40000,1,2400,9.32,0,0.06,7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17348,28,35000,4,2400,7.29,1,0.07,9,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17349,28,30000,2,10500,8.94,0,0.35,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
17350,34,30000,4,7300,9.32,0,0.24,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
17351,29,30000,2,8000,12.84,0,0.27,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
17352,32,42000,3,2400,9.62,0,0.06,7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17353,27,42000,3,2400,6.54,0,0.06,10,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17354,31,43812,2,2400,14.35,0,0.05,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
17355,32,45000,3,2400,12.42,0,0.05,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17356,30,40800,7,2400,11.49,1,0.06,9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17357,34,47652,6,2400,13.22,0,0.05,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
17358,29,30000,7,1500,13.16,0,0.05,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17359,34,42000,3,2400,13.8,1,0.06,10,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17360,34,50000,1,2400,13.49,0,0.05,9,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
17361,31,50000,0,2400,11.03,0,0.05,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
17362,30,52800,4,2400,9.62,0,0.05,7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17363,29,30000,0,15000,9.63,0,0.5,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17364,27,60000,3,2400,7.49,0,0.04,6,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17365,27,60500,6,2400,12.69,0,0.04,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17366,28,30000,4,7500,11.78,0,0.25,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17367,29,69996,0,2400,11.11,0,0.03,6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
17368,28,70000,4,2400,10.65,0,0.03,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
17369,34,70000,19,2400,11.99,0,0.03,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17370,34,72000,17,2400,13.16,0,0.03,8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
17371,30,82500,5,2400,8.9,0,0.03,5,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17372,29,90050,3,2400,13.49,0,0.03,9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
17373,31,78100,4,2425,5.42,0,0.03,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
17374,28,86400,1,2425,11.49,0,0.03,8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
17375,31,30000,15,11225,13.62,1,0.37,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17376,28,66000,12,2475,15.05,1,0.04,8,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
17377,30,30000,1,12000,10.59,0,0.4,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
17378,27,75800,0,2475,6.54,0,0.03,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
17379,35,10800,4,2500,14.84,1,0.23,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
17380,31,30016,3,11000,8.94,0,0.37,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
17381,29,54000,2,13575,11.71,1,0.25,10,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
17382,29,30108,4,1400,8.9,1,0.05,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
17383,27,37200,0,13500,10.78,1,0.36,6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
17384,34,30144,3,18000,12.84,0,0.6,10,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
17385,29,30156,4,7000,6.99,0,0.23,10,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17386,28,30422,12,5000,8.49,0,0.16,9,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
17387,29,64402,1,13500,7.49,0,0.21,8,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17388,35,74984,2,13500,7.29,0,0.18,9,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17389,27,75805,1,13450,16.32,1,0.18,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17390,35,30720,4,6000,7.49,0,0.2,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17391,27,118000,1,13425,15.99,1,0.11,10,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
17392,28,62040,0,13400,13.06,0,0.22,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
17393,31,43000,15,13350,12.42,1,0.31,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17394,31,30792,15,5000,8.32,0,0.16,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
17395,33,25200,1,13250,7.66,1,0.53,6,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17396,33,30929,12,5300,7.68,0,0.17,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
17397,28,35000,4,13250,10.65,1,0.38,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
17398,31,29000,7,13250,17.58,1,0.46,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
17399,29,30992,3,8000,11.58,1,0.26,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
17400,30,45000,2,13250,7.9,0,0.29,10,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17401,29,46000,11,13250,17.27,1,0.29,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
17402,29,30996,8,8875,7.66,0,0.29,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
17403,32,30996,1,2400,13.8,0,0.08,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
17404,31,88000,1,13225,12.42,0,0.15,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17405,29,28000,9,13200,6.17,1,0.47,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
17406,34,40000,2,13200,12.42,1,0.33,8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17407,27,31000,3,5500,10.65,0,0.18,7,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
17408,32,70000,6,13200,13.49,0,0.19,6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
17409,29,31000,1,9950,7.9,0,0.32,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17410,30,31000,14,2400,10.65,1,0.08,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
17411,28,31000,0,11300,9.91,0,0.36,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
17412,34,90000,0,13200,10.74,0,0.15,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
17413,31,31692,2,13150,13.24,1,0.41,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
17414,32,31000,4,12000,5.42,0,0.39,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17415,33,51200,1,13075,16.7,1,0.26,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
17416,34,92500,4,13050,7.66,0,0.14,5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17417,34,31000,0,4200,13.72,0,0.14,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
17418,31,25000,0,13000,8.9,1,0.52,7,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
17419,31,27600,16,13000,6.54,1,0.47,9,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17420,28,29000,6,13000,14.26,1,0.45,8,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
17421,27,30000,3,13000,7.88,1,0.43,10,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
17422,28,33000,3,13000,7.9,1,0.39,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17423,35,31000,9,15000,13.16,0,0.48,9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
17424,30,36000,0,13000,13.61,1,0.36,8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
17425,34,31075,3,7400,7.51,0,0.24,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
17426,29,30288,13,13000,14.35,1,0.43,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
17427,27,37000,1,13000,9.91,1,0.35,10,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
17428,31,37000,3,13000,6.92,1,0.35,6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
17429,27,37800,1,13000,11.83,1,0.34,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17430,27,31200,4,15000,14.27,0,0.48,10,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
17431,28,33600,0,13000,14.61,1,0.39,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
17432,27,40000,1,13000,13.48,1,0.33,7,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
17433,31,36000,5,13000,20.3,1,0.36,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
17434,27,45000,11,13000,8.94,0,0.29,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17435,27,46000,5,13000,14.59,0,0.28,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
17436,30,47000,2,13000,9.63,0,0.28,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17437,27,47000,1,13000,10.99,0,0.28,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17438,33,44000,10,13000,9.91,1,0.3,6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
17439,35,21600,1,2500,14.35,0,0.12,8,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
17440,29,21996,4,2500,13.11,1,0.11,8,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17441,27,22708,6,2500,14.84,1,0.11,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
17442,27,24000,2,2500,10.65,0,0.1,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17443,32,24000,2,2500,10.37,0,0.1,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17444,27,31200,3,3600,11.48,0,0.12,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17445,27,31200,0,14000,18.09,1,0.45,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
17446,27,31200,1,7000,16.35,1,0.22,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17447,32,24000,2,2500,7.74,0,0.1,9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
17448,27,31200,1,12300,12.53,0,0.39,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17449,27,31200,1,7500,7.74,0,0.24,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
17450,31,25000,0,2500,7.4,0,0.1,6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
17451,28,26004,0,2500,13.99,0,0.1,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
17452,27,26400,3,2500,13.23,0,0.09,10,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
17453,31,31323,6,2500,13.22,1,0.08,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17454,27,26592,1,2500,7.14,1,0.09,6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
17455,27,31416,0,8000,11.12,0,0.25,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
17456,29,28080,1,2500,10.99,0,0.09,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17457,34,28800,0,2500,21.36,1,0.09,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
17458,27,30000,3,2500,11.14,0,0.08,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17459,31,31600,4,7500,11.36,0,0.24,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17460,29,32108,4,2500,15.68,1,0.08,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
17461,32,31776,4,3400,13.16,0,0.11,8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
17462,32,36000,1,2500,10,0,0.07,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17463,27,31850,8,14125,10.65,0,0.44,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
17464,31,30000,1,2500,13.57,1,0.08,8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
17465,28,32000,4,8575,17.58,1,0.27,7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
17466,33,32400,6,2500,15.33,1,0.08,10,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
17467,35,33000,3,2500,15.62,1,0.08,7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
17468,32,39400,2,2500,7.14,0,0.06,9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
17469,31,39420,0,2500,15.27,0,0.06,8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
17470,27,40000,4,2500,6.99,0,0.06,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
17471,30,40000,8,2500,5.79,0,0.06,10,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17472,31,40000,5,2500,13.23,0,0.06,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
17473,34,42000,2,2500,10.59,0,0.06,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17474,28,42000,9,2500,8.49,0,0.06,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
17475,28,32000,4,12000,12.69,1,0.38,10,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
17476,29,32000,5,3100,7.51,1,0.1,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
17477,27,32000,11,1000,16.29,1,0.03,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17478,27,44500,5,2500,11.99,0,0.06,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17479,31,39000,0,2500,14.09,1,0.06,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
17480,30,39300,5,2500,16.29,1,0.06,10,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17481,27,39996,7,2500,15.65,1,0.06,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
17482,28,46000,0,2500,6.91,0,0.05,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
17483,29,46500,5,2500,13.92,0,0.05,9,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
17484,27,47544,11,2500,7.88,0,0.05,5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17485,28,48000,1,2500,8.49,0,0.05,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
17486,32,50000,3,2500,13.49,0,0.05,7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
17487,29,32000,13,8000,5.99,0,0.25,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
17488,31,50000,5,2500,17.04,0,0.05,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
17489,30,32000,4,6625,14.79,0,0.21,10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
17490,32,52000,0,2500,8.88,0,0.05,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17491,33,53000,6,2500,9.99,0,0.05,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
17492,34,54600,2,2500,7.88,0,0.05,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
17493,28,54924,6,2500,11.14,0,0.05,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17494,34,32000,12,2275,6.17,0,0.07,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
17495,31,61200,4,2500,6.62,0,0.04,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
17496,27,56000,1,2500,11.72,1,0.04,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17497,31,32000,3,6000,11.86,0,0.19,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17498,31,32000,0,2000,13.61,0,0.06,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
17499,29,68004,2,2500,12.99,0,0.04,9,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
17500,27,69000,11,2500,7.14,0,0.04,8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17501,30,70000,4,2500,10.36,0,0.04,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
17502,27,72000,11,2500,14.35,0,0.03,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
17503,29,73000,7,2500,14.35,0,0.03,9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17504,28,75000,12,2500,11.99,0,0.03,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17505,29,76320,8,2500,12.61,0,0.03,10,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
17506,28,32000,5,8500,7.51,0,0.27,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
17507,34,87000,0,2500,7.14,0,0.03,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
17508,29,32000,2,12000,7.88,0,0.38,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17509,31,95000,2,2500,13.72,0,0.03,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
17510,27,95800,1,2500,11.58,0,0.03,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17511,27,84000,0,2500,14.59,1,0.03,9,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
17512,32,115000,1,2500,11.89,0,0.02,6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
17513,29,120000,5,2500,14.22,0,0.02,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17514,27,32000,0,9850,8.94,0,0.31,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17515,27,15600,11,2800,10.65,1,0.18,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
17516,27,32000,2,14000,11.89,0,0.44,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
17517,32,24000,7,2800,10.99,0,0.12,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17518,27,24000,0,2800,10.95,0,0.12,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17519,33,25000,6,2800,9.32,0,0.11,7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
17520,32,32000,2,4000,10.78,0,0.13,5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
17521,30,30000,6,2800,12.68,0,0.09,7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
17522,27,12000,2,2850,13.61,1,0.24,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
17523,33,32004,4,6000,10.74,0,0.19,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17524,28,115000,0,2850,6.54,0,0.02,9,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17525,27,17000,6,2875,11.71,1,0.17,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
